tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
119760,note_on,0,0,0,,,,,,,,0,,,71,61
119850,note_on,90,0,0,,,,,,,,0,,,71,0
119880,note_on,30,0,0,,,,,,,,0,,,68,53
119880,note_on,0,0,0,,,,,,,,0,,,64,53
119970,note_on,90,0,0,,,,,,,,0,,,64,0
119970,note_on,0,0,0,,,,,,,,0,,,68,0
120000,set_tempo,30,1,0,,,,,,352382,,,,,,
120000,note_on,0,0,0,,,,,,,,0,,,61,80
120120,note_on,120,0,0,,,,,,,,0,,,61,0
120120,note_on,0,0,0,,,,,,,,0,,,67,58
120120,note_on,0,0,0,,,,,,,,0,,,70,70
120210,note_on,90,0,0,,,,,,,,0,,,70,0
120210,note_on,0,0,0,,,,,,,,0,,,67,0
120240,set_tempo,30,1,0,,,,,,396066,,,,,,
120240,note_on,0,0,0,,,,,,,,0,,,76,72
120330,note_on,90,0,0,,,,,,,,0,,,76,0
120360,note_on,30,0,0,,,,,,,,0,,,79,65
120360,note_on,0,0,0,,,,,,,,0,,,88,65
120450,note_on,90,0,0,,,,,,,,0,,,88,0
120450,note_on,0,0,0,,,,,,,,0,,,79,0
120480,set_tempo,30,1,0,,,,,,433244,,,,,,
120480,note_on,0,0,0,,,,,,,,0,,,61,78
120540,note_on,60,0,0,,,,,,,,0,,,61,0
