file,average_tempo,average_bpm,note_count,tick_count,note_density,tempo_deviation,unique_note_count,total_duration,overlapping_notes,chord_density,duration_per_note,tempo_complexity,notes_per_second,hand_independence,odd_time_signature_count,consecutive_note_std,pitch_range,average_polyphony,tempo_change_count,max_polyphony,note_to_note_transition,note_to_chord_transition,chord_to_note_transition,chord_to_chord_transition
Liszt - Valse Oubliee No.2.csv,428672.7610768925,139.96690587307364,4147,254812,0.016274743732634257,16933.264751664523,63,496168,485,0.11695201350373764,0.00012697312200706212,0.03950161122700107,8.35805614227439,0.0,0,93.04176094149092,73.0,1.1364757467799398,6,5,25808.0,4442.4333333333325,4498.483333333332,1156.5833333333333
Liszt - Waldesrauschen.csv,469140.3421420256,127.89349925876945,6456,64154,0.1006328521993952,49540.89585097362,76,127002,469,0.0726456009913259,0.0005984157729799531,0.10559930877992116,50.83384513629707,0.0,0,10.954549364115673,76.0,1.0790573290991141,930,3,27731.0,2829.833333333333,2569.333333333333,84.5
Lyssenko - A musical piece from the Opera Taras Bulba.csv,600000.0,100.0,2379,86960,0.027357405703771848,0.0,62,259296,1639,0.6889449348465742,0.00023910897198568432,0.0,9.174842650870048,0.2669683257918552,0,69.3853368376641,64.0,3.588235294117647,1,12,278.0,1376.167063492064,1430.02380952381,3844.8662698412677
MacBeth - Seranata Love in Idleness.csv,401082.74270337407,149.59506758029173,4810,100752,0.0477409877719549,8091.417736937026,42,269664,2832,0.5887733887733888,0.000155749377002492,0.020173936386291093,17.837011985285393,0.32051282051282054,0,37.57237419745801,48.0,2.466666666666667,10,9,747.0,3746.7547619047573,4572.738095238094,1086.6166666666668
MacCunn - Hornpipe for piano solo.csv,566037.0,106.00013780017915,1532,89867,0.017047414512557445,0.0,49,236374,901,0.5881201044386423,0.0002072986030612504,0.0,6.481254283466033,0.5238095238095238,0,77.51367472810446,58.0,2.4317460317460315,1,8,64.0,3050.4166666666656,3039.283333333332,253.1333333333332
Maier - Atalanta Fugiens No.11.csv,750000.0,80.0,208,5280,0.03939393939393939,0.0,20,5280,145,0.6971153846153846,0.003787878787878788,0.0,39.39393939393939,0.0,0,51.97655087093605,34.0,3.586206896551724,1,6,16.0,125.0,114.5,103.83333333333334
Maier - Atalanta Fugiens No.12.csv,800000.0,75.0,214,5280,0.04053030303030303,0.0,15,5280,145,0.677570093457944,0.002840909090909091,0.0,40.53030303030303,0.0,0,52.06651646301242,19.0,3.8214285714285716,1,6,7.0,38.33333333333333,34.00000000000001,59.00000000000001
Maier - Atalanta Fugiens No.16.csv,800000.0,75.0,266,5280,0.05037878787878788,0.0,21,5280,187,0.7030075187969925,0.003977272727272727,0.0,50.378787878787875,0.0,0,43.65838852394484,34.0,3.7464788732394365,1,6,50.0,134.0,149.16666666666666,108.50000000000003
Maier - Atalanta Fugiens No.18.csv,800000.0,75.0,220,5280,0.041666666666666664,0.0,22,5280,149,0.6772727272727272,0.004166666666666667,0.0,41.666666666666664,0.0,0,48.872675329544165,34.0,3.283582089552239,1,6,137.0,196.66666666666669,215.83333333333334,47.833333333333336
Maier - Atalanta Fugiens No.19.csv,800000.0,75.0,190,5280,0.03598484848484849,0.0,21,5280,124,0.6526315789473685,0.003977272727272727,0.0,35.984848484848484,0.0,0,57.14368033854876,38.0,3.6538461538461537,1,6,27.0,158.16666666666669,142.5,65.33333333333331
Maier - Atalanta Fugiens No.20.csv,800000.0,75.0,212,5280,0.04015151515151515,0.0,13,5280,140,0.660377358490566,0.002462121212121212,0.0,40.15151515151515,0.0,0,52.2573704765807,19.0,3.7857142857142856,1,6,8.0,34.66666666666668,39.000000000000014,58.00000000000001
Maier - Atalanta Fugiens No.23.csv,1016031.2724014337,59.05330045421478,274,5280,0.051893939393939395,45475.4137135874,25,5280,185,0.6751824817518248,0.004734848484848485,0.04475788782180326,51.89393939393939,0.0,0,38.48134186359014,36.0,3.341463414634146,3,6,211.0,181.66666666666666,259.0,31.833333333333336
Maier - Atalanta Fugiens No.25.csv,812896.0739299611,73.81017318724261,252,5280,0.04772727272727273,31383.567977625356,23,5280,167,0.6626984126984127,0.004356060606060606,0.038607109794368814,47.72727272727273,0.0,0,39.73566042188486,31.0,3.36,3,6,121.0,179.0,190.66666666666666,38.0
Maier - Atalanta Fugiens No.26.csv,864368.6438356164,69.41482714337178,288,5280,0.05454545454545454,20631.612231425344,18,5280,192,0.6666666666666666,0.003409090909090909,0.02386899661222442,54.54545454545454,0.0,0,40.22066397245,26.0,3.388235294117647,2,6,158.0,150.16666666666663,187.83333333333334,51.666666666666664
Maier - Atalanta Fugiens No.27.csv,821665.389121339,73.02242591009214,234,5280,0.04431818181818182,42364.605392896636,20,5280,159,0.6794871794871795,0.003787878787878788,0.05155943764188474,44.31818181818181,0.0,0,45.045485373707635,31.0,3.8360655737704916,3,6,47.0,71.33333333333334,108.0,40.666666666666664
Maier - Atalanta Fugiens No.3.csv,800000.0,75.0,236,5280,0.0446969696969697,0.0,16,5280,156,0.6610169491525424,0.0030303030303030303,0.0,44.696969696969695,0.0,0,47.48227337416619,33.0,3.4705882352941178,1,6,78.0,165.6666666666667,169.50000000000003,57.50000000000001
Maier - Atalanta Fugiens No.30.csv,800000.0,75.0,232,5280,0.04393939393939394,0.0,20,5280,143,0.6163793103448276,0.003787878787878788,0.0,43.93939393939394,0.0,0,47.63604251597576,27.0,3.36231884057971,1,6,49.0,122.83333333333333,137.83333333333331,46.0
Maier - Atalanta Fugiens No.33.csv,800000.0,75.0,190,5280,0.03598484848484849,0.0,20,5280,130,0.6842105263157895,0.003787878787878788,0.0,35.984848484848484,0.0,0,58.71384075540678,29.0,3.5849056603773586,1,6,45.0,81.66666666666666,79.0,95.66666666666666
Maier - Atalanta Fugiens No.34.csv,800000.0,75.0,200,5280,0.03787878787878788,0.0,16,5280,131,0.655,0.0030303030303030303,0.0,37.878787878787875,0.0,0,54.118628474134724,26.0,3.4482758620689653,1,6,44.0,99.50000000000003,143.83333333333331,46.33333333333332
Maier - Atalanta Fugiens No.35.csv,861685.2093862816,69.6309967334055,272,5280,0.051515151515151514,31995.83165864676,15,5280,186,0.6838235294117647,0.002840909090909091,0.03713169416176374,51.515151515151516,0.0,0,43.34733428844153,24.0,3.7260273972602738,3,6,41.0,132.33333333333331,131.5,65.16666666666666
Maier - Atalanta Fugiens No.37.csv,800000.0,75.0,278,5280,0.05265151515151515,0.0,17,5280,192,0.6906474820143885,0.0032196969696969696,0.0,52.65151515151515,0.0,0,42.124554643442046,28.0,3.861111111111111,1,6,35.0,96.0,104.33333333333331,75.66666666666666
Maier - Atalanta Fugiens No.38.csv,829310.6367713005,72.34924688002795,218,5280,0.04128787878787879,45813.14667306963,16,5280,137,0.6284403669724771,0.0030303030303030303,0.05524244431668076,41.28787878787879,0.0,0,51.85128800317621,22.0,3.694915254237288,3,6,25.0,93.50000000000001,85.66666666666667,72.49999999999999
Maier - Atalanta Fugiens No.39.csv,827997.1507537689,72.46401747322304,194,5280,0.03674242424242424,59681.00159202813,18,5280,123,0.634020618556701,0.003409090909090909,0.07207875236973631,36.74242424242424,0.0,0,56.93345583909679,31.0,3.4642857142857144,3,6,38.0,108.33333333333334,138.66666666666669,59.66666666666667
Maier - Atalanta Fugiens No.4.csv,800000.0,75.0,238,5280,0.045075757575757575,0.0,13,5280,150,0.6302521008403361,0.002462121212121212,0.0,45.07575757575757,0.0,0,41.11628920951971,20.0,3.1733333333333333,1,6,58.0,112.33333333333334,135.33333333333331,36.333333333333336
Maier - Atalanta Fugiens No.41.csv,866629.9064748201,69.23370582035562,274,5280,0.051893939393939395,23182.785423637975,16,5280,180,0.656934306569343,0.0030303030303030303,0.02675050243527633,51.89393939393939,0.0,0,42.13429678706104,24.0,3.261904761904762,2,6,34.0,65.66666666666669,88.99999999999999,36.00000000000001
Maier - Atalanta Fugiens No.43.csv,816129.0725806452,73.51778292896329,120,2640,0.045454545454545456,25824.30630245117,16,2640,84,0.7,0.006060606060606061,0.03164242908391106,45.45454545454545,0.0,0,42.688458803596426,19.0,4.137931034482759,2,6,1.0,18.16666666666667,22.33333333333333,27.166666666666657
Maier - Atalanta Fugiens No.45.csv,800000.0,75.0,208,5280,0.03939393939393939,0.0,12,5280,137,0.6586538461538461,0.0022727272727272726,0.0,39.39393939393939,0.0,0,48.497910030559126,19.0,3.6491228070175437,1,6,38.0,75.5,56.83333333333333,51.16666666666667
Maier - Atalanta Fugiens No.46.csv,800000.0,75.0,300,9480,0.03164556962025317,0.0,17,9480,210,0.7,0.0017932489451476794,0.0,31.645569620253163,0.0,2,52.781406387359596,24.0,3.7974683544303796,1,6,16.0,109.66666666666669,102.83333333333334,125.16666666666669
Maier - Atalanta Fugiens No.47.csv,800000.0,75.0,244,5040,0.048412698412698414,0.0,22,5040,137,0.5614754098360656,0.004365079365079365,0.0,48.41269841269841,0.0,1,29.60069945152631,34.0,2.595744680851064,1,6,231.0,305.3333333333333,284.3333333333333,0.0
Maier - Atalanta Fugiens No.48.csv,812880.6666666666,73.81157217828611,196,5760,0.034027777777777775,34374.42250007021,18,5760,122,0.6224489795918368,0.003125,0.042287169457513915,34.02777777777778,0.0,0,56.12295327420746,33.0,3.5,3,6,25.0,192.0,213.83333333333337,30.166666666666657
Maier - Atalanta Fugiens No.49.csv,800000.0,75.0,208,5520,0.03768115942028986,0.0,19,5520,128,0.6153846153846154,0.0034420289855072463,0.0,37.68115942028986,0.0,0,45.7197032157463,31.0,3.3548387096774195,1,6,54.0,125.5,140.83333333333331,30.333333333333336
Maier - Atalanta Fugiens No.50.csv,827690.111675127,72.49089865114921,192,5280,0.03636363636363636,44948.831492356745,20,5280,124,0.6458333333333334,0.003787878787878788,0.05430635313666694,36.36363636363636,0.0,0,50.66088445297273,29.0,3.4909090909090907,3,6,23.0,103.00000000000001,91.99999999999999,78.66666666666667
Maier - Atalanta Fugiens No.7.csv,800000.0,75.0,252,5280,0.04772727272727273,0.0,15,5280,164,0.6507936507936508,0.002840909090909091,0.0,47.72727272727273,0.0,0,44.11488081320573,34.0,3.5,1,6,22.0,204.49999999999997,187.33333333333331,106.49999999999997
Maier - Atalanta Fugiens No.8.csv,800000.0,75.0,198,5280,0.0375,0.0,16,5280,127,0.6414141414141414,0.0030303030303030303,0.0,37.5,0.0,0,52.957688115608754,24.0,3.413793103448276,1,6,95.0,74.83333333333334,93.16666666666667,89.66666666666663
Maier - Atalanta Fugiens No.9.csv,800000.0,75.0,212,5280,0.04015151515151515,0.0,19,5280,142,0.6698113207547169,0.0035984848484848487,0.0,40.15151515151515,0.0,0,52.584393915042156,36.0,3.6551724137931036,1,6,32.0,140.83333333333331,120.33333333333331,47.500000000000014
Mehul - Les Aveugles De Tolede Die Beiden Blinden.csv,428571.0,140.00014000014,9200,151632,0.06067320882135697,0.0,59,324912,5632,0.6121739130434782,0.00018158762988132172,0.0,28.315359235731524,0.34016510105323083,1,37.74374783298632,61.0,2.618844292627384,2,7,950.0,3373.85,3403.95238095238,3911.7119047619053
Mendelsonn - Fantaisie and Fugue.csv,752326.1572842033,79.75264374243208,1456,327168,0.0044503129890453835,197900.29365029206,46,1308672,362,0.24862637362637363,3.5150136932707354e-05,0.26305119360024065,1.112578247261346,0.38287752675386444,1,296.07837708497766,46.0,1.7312722948870392,7,7,1167.0,916.7904761904763,1009.6904761904764,628.1
Mendelsonn - Midsummer Night Dream 01mov Overture.csv,280755.0019099836,213.7094605325584,33216,330258,0.10057591337681449,234278.40277811672,66,4953232,9119,0.27453636801541426,1.332463328994079e-05,0.8344585178690127,6.705924535737474,0.04629750271444082,0,32.05176972686837,65.0,1.4426058631921823,1753,7,93549.0,22977.600000000013,22636.76666666668,9207.000000000004
Mendelsonn - Midsummer Night Dream 09mov.csv,411298.1682743837,145.87957017103227,2098,33252,0.06309394923613618,291672.5416168075,40,498425,740,0.35271687321258344,8.025279630837136e-05,0.7091510833625401,4.209259166374078,0.09200968523002422,1,51.22146062815548,64.0,1.6933010492332525,199,8,1613.0,1155.0000000000002,1319.833333333333,1159.5
Mendelsonn - Songs Without Words op62 n5.csv,868130.608966376,69.11402429576572,1944,86613,0.022444667659589208,56808.37397050377,50,258213,1238,0.6368312757201646,0.0001936385851990411,0.0654375889800057,7.528668192538717,0.4603854389721627,0,83.92640072972898,67.0,4.162740899357602,313,11,1142.0,1264.4666666666662,1422.616666666666,420.68333333333345
Mendelsonn - Symphony op90 n4 1mov Italian.csv,269642.6034251775,222.51676566625815,44402,553968,0.08015264419605464,2842.8977264689884,67,7195008,32763,0.7378721679203639,9.312011883794987e-06,0.010543206786897298,6.171223159168134,0.7033288349077823,0,34.57375590662673,67.0,4.993477282950967,101,30,1500.0,7615.022337041185,7540.001665431235,10654.331157993209
Mendelssohn - Confidence Op.19 No.4.csv,734096.2571428572,81.73315068179653,1166,14448,0.080703211517165,17152.95368865617,33,91350,387,0.3319039451114923,0.000361247947454844,0.02336608247454687,12.764094143404488,0.16839378238341968,0,19.825524966612132,53.0,1.5103626943005182,4,7,167.0,578.1857142857143,567.4166666666667,133.3547619047619
Mendelssohn - Kinderstuck Opus.72 No.1.csv,451128.0,132.9999468000213,1188,15979,0.07434758120032543,0.0,38,63676,821,0.6910774410774411,0.0005967711539669577,0.0,18.65695081349331,0.7506925207756233,1,34.9837770285169,96.0,3.290858725761773,1,7,16.0,217.08333333333331,132.86666666666667,526.1738095238095
Mendelssohn - Kinderstuck Opus.72 No.2.csv,1000000.0,60.0,2242,9899,0.22648752399232247,0.0,40,67433,953,0.42506690454950935,0.0005931813800364806,0.0,33.24781635104474,1.0,0,10.722116977139972,96.0,3.4705882352941178,1,8,0.0,0.0,0.0,1310.6404761904764
Mendelssohn - Kinderstuck Opus.72 No.3.csv,745342.0,80.49995840835483,1732,8819,0.19639414899648486,0.0,37,50754,1159,0.6691685912240185,0.0007290065807621074,0.0,34.12538913189108,0.9766081871345029,0,16.515990711904845,96.0,5.064327485380117,1,12,9.0,8.599999999999994,12.714285714285715,727.509523809524
Mendelssohn - Kinderstuck Opus.72 No.4.csv,744257.434202547,80.61726661056262,1402,16002,0.0876140482439695,210719.61045370885,35,78888,848,0.6048502139800286,0.0004436669708954467,0.28312731693367577,17.77203123415475,0.5871559633027523,0,22.43531208399633,45.0,2.5724770642201835,154,5,17.0,150.51666666666665,126.7166666666667,682.0499999999996
Mendelssohn - Kinderstuck Opus.72 No.5.csv,331492.0,180.99984313346928,3654,31319,0.11667039177496089,0.0,37,176874,2075,0.5678708264915161,0.0002091884618428938,0.0,20.658774042538756,0.9148230088495575,0,23.980077001615843,96.0,4.042035398230088,1,14,45.0,366.44761904761907,343.06031746031744,1483.8666666666675
Mendelssohn - Kinderstuck Opus.72 No.6.csv,545454.0,110.00011000011,2085,70316,0.029651857329768473,0.0,46,280784,951,0.45611510791366905,0.000163826998689384,0.0,7.425636788420993,0.998272884283247,1,54.300972920772566,93.0,3.6010362694300517,1,10,0.0,24.0,2.0,6018.266666666663
Mendelssohn - One of the songs without words-The Bees Wedding-.csv,541824.525477707,110.73695851456738,1809,83272,0.021723988855797866,67392.20993830723,47,166016,142,0.07849640685461581,0.0002831052428681573,0.12438013926905572,10.896540092521203,0.0,0,35.18516661706271,64.0,1.0858343337334935,6,4,8331.0,778.3333333333335,891.5000000000001,7.5
Mendelssohn - Song without Words Opus.67 No.2 and No.32.csv,583686.0411377527,102.79498869468374,2706,20234,0.1337352970248097,37637.05352589924,51,80742,1532,0.5661492978566149,0.0006316415248569518,0.06448167486160032,33.514156201233554,0.6330188679245283,0,11.59386987785354,65.0,2.5528301886792453,263,12,197.0,880.2166666666668,808.7166666666667,1502.3
Meyerbeer - Grand March.csv,461538.0,130.00013000013,5100,72064,0.07077042628774423,0.0,60,193376,3114,0.6105882352941177,0.0003102763528048982,0.0,26.37348998841635,0.40842212075088785,0,29.73280332572797,65.0,2.5875190258751903,2,8,644.0,1463.6500000000003,1462.0166666666667,3154.6833333333343
Meyerbeer - LAfricaine Selection.csv,452844.16237987566,132.49591136314137,6970,97632,0.07139052769583742,27640.134814658526,62,289488,4101,0.5883787661406026,0.0002141712264411651,0.061036747541137894,24.07699110153098,0.3069306930693069,0,30.567074837849294,63.0,2.4646393210749644,58,16,2069.0,4721.414285714291,4538.190476190484,1653.7238095238104
Morel - Norwegian Cradle Song.csv,548119.1588704463,109.46524862157142,4166,37792,0.11023497036409823,15915.12883676668,55,112352,2743,0.6584253480556889,0.0004895328966106522,0.02903589224935009,37.07989176872686,0.4514285714285714,1,21.89279602007206,65.0,3.400816326530612,6,12,320.0,1002.5166666666668,588.5166666666664,1322.5333333333322
Moszkowski - Etude de virtuosite Op.72 No.13 in Ab minor.csv,313620.845177665,191.31381386977077,2600,156336,0.016630846382151263,16387.153722175626,67,269166,235,0.09038461538461538,0.00024891702518148654,0.052251481284327154,9.659466648833805,0.0,0,107.20993318722168,77.0,1.1021619330224672,3,4,22927.0,2160.166666666667,2085.333333333333,149.66666666666669
Moszkowski - Etude No.1.csv,462630.22554933216,129.69321217340556,3903,343714,0.011355371035221143,256999.7284721138,76,1026268,381,0.09761721752498079,7.405473034334112e-05,0.5555186718873578,3.8031001648692153,0.03294399520814615,0,60.788216770245434,80.0,1.1689128481581312,697,6,19256.0,2860.583333333334,2562.2000000000003,1400.716666666666
Moszkowski - Pres Du Berceau Opus.58.csv,400000.0,150.0,2630,34080,0.07717136150234742,0.0,47,68158,1848,0.7026615969581749,0.0006895742245957921,0.0,38.586812993339,0.5856269113149847,0,29.778951104276185,51.0,4.021406727828746,2,12,61.0,125.13333333333333,287.75,582.3499999999995
Moszkowski - Spanish Dances.csv,455820.58606455615,131.63073769446302,25760,837216,0.03076864273974697,94631.59737571845,79,4179739,16682,0.6475931677018634,1.8900701694531644e-05,0.20760711619618719,6.1630642487485465,0.5536396250433978,4,88.5534870782192,83.0,2.9811364425413727,1736,11,982.0,10190.9931818182,10508.205916305942,17061.09310966816
Mozart - A piece for PianoK.176.csv,481789.65180586907,124.53567604680772,881,58080,0.015168732782369146,13075.230456464109,37,219960,480,0.5448354143019296,0.00016821240225495544,0.027138877739392803,4.00527368612475,0.6265664160401002,1,80.8091257215167,50.0,2.208020050125313,6,4,86.0,962.2500000000002,1142.0833333333333,713.8333333333331
Mozart - Adagio in B flat.csv,1652291.108704319,36.31321362435361,6664,206608,0.032254317354603886,88060.80677668074,55,619616,2684,0.4027611044417767,8.87646542374632e-05,0.05329618147357555,10.755048287971906,0.18293620292083013,0,60.00632477672076,58.0,1.7074045605944146,858,5,1103.0,3444.4333333333343,3504.1333333333337,2136.0499999999993
